owner_id,owner_ref,source_csv,source_json,source_csv_sha256,source_json_sha256,native_namespace,native_dispatch,cli_commands,id,record_type,view_id,row_id,column_id,capability_refs,need,operation,outcome,implementation_status,standing,source_refs,code_refs,test_refs,account_ref,relation,coverage,extensions,question
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""central.world.reproject.apply"",""central.world.reproject.plan""]",cap.central.reproject,capability,,,,[],An existing project should gain current facilities while preserving its accumulated files.,central.world.reproject.plan lists missing canonical scaffold; reproject.apply stamps only missing structure.,The receipt identifies added scaffolding and retained existing material. This additive repair covers missing structure; full source reorganisation and installed-world migration remain broader work.,source-inspected; Selected native suites passed 2026-09-06: world_map. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/67.json;../github-recovery-mirror/mirror/Central/issues/76.json,ctrl/src/world_map.rs,ctrl/tests/world_map.rs,central.html#q3/tree,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""central.world.reproject.apply"", ""central.world.reproject.plan""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/67.json"", ""../github-recovery-mirror/mirror/Central/issues/76.json""], ""code_basis"": {""ctrl/src/world_map.rs"": ""0844727e7efa043e8928af3c1a5a2ce5f90bf0efe499f31c24301f7a9088e7b5""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.source.read""]",cap.central.source-reading,capability,,,,[],A reader needs to inspect the material underlying an account or decision and know which revision they are seeing.,read_world_source resolves one participating SourceRef and checks retrieval eligibility.,"The reading contains source content, exact revision and provenance. Masked or non-participating sources produce an explicit refusal.",source-inspected; Selected native suites passed 2026-09-06: world_source_actions. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/70.json;../github-recovery-mirror/mirror/Central/issues/89.json;../github-recovery-mirror/mirror/Central/issues/100.json,ctrl/src/world_source.rs,ctrl/tests/world_source_actions.rs,central.html#q1/ground,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.source.read""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/70.json"", ""../github-recovery-mirror/mirror/Central/issues/89.json"", ""../github-recovery-mirror/mirror/Central/issues/100.json""], ""code_basis"": {""ctrl/src/world_source.rs"": ""c4e5dfb18287ada7008862004de53797a6b8298b70326e3d2640d8474fa4ea41""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.source.write""]",cap.central.source-editing,capability,,,,[],"A person and an agent may both change a file between reads, so each edit needs a known basis.","write_world_source checks the expected content revision and actor attribution, then writes or returns the appropriate proposal.",Accepted edits emit attributed source-change records. A stale basis produces a conflict; agent changes to recognised human ground return through proposal authority.,source-inspected; Selected native suites passed 2026-09-06: world_source_actions. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/70.json;../github-recovery-mirror/mirror/Central/issues/89.json;../github-recovery-mirror/mirror/Central/issues/100.json,ctrl/src/world_source.rs,ctrl/tests/world_source_actions.rs,central.html#q2/recognised-ground,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.source.write""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/70.json"", ""../github-recovery-mirror/mirror/Central/issues/89.json"", ""../github-recovery-mirror/mirror/Central/issues/100.json""], ""code_basis"": {""ctrl/src/world_source.rs"": ""c4e5dfb18287ada7008862004de53797a6b8298b70326e3d2640d8474fa4ea41""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.change.ack"",""projectcentral.change.horizon"",""projectcentral.change.reconcile""]",cap.central.source-change,capability,,,,[],People need to keep using ordinary editors while later sessions discover relevant source changes.,Project and Control reconciliation observes content revisions; horizon reads expose ordered changes since a consumer cursor and recover offline edits.,"Consumers receive source identities, revisions and retained standing without reading every payload. The horizon records change; interpretation and follow-up belong to its consumers.",source-inspected; Selected native suites passed 2026-09-06: source_change_horizon. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/89.json,ctrl/src/source_horizon.rs,ctrl/tests/source_change_horizon.rs;ctrl/tests/source_change_authority_override.rs,central.html#q3/contracts,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.change.ack"", ""projectcentral.change.horizon"", ""projectcentral.change.reconcile""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/89.json""], ""code_basis"": {""ctrl/src/source_horizon.rs"": ""2224bd853ff98f639fd5311071ef5bbc77da7d2b6dff8868aa1cbf9ec3842bc6""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.source.compare"",""projectcentral.source.history"",""projectcentral.source.recovery.preview""]",cap.central.source-history,capability,,,,[],A person needs to understand how a source changed or retrieve a prior version before deciding what to restore.,"projectcentral.source.history, compare and recovery.preview request bounded history from an optional native provider and check the current recovery basis.","The caller receives revision entries, differences or historical content. Applying recovered content uses the normal source-write/proposal path; the preview itself leaves current content unchanged.","source-inspected; Source inspected; real Git connector test and controller fixture test inspected, neither executed. Full provider-to-recovery user acceptance is not established here.",agent-inference,../github-recovery-mirror/mirror/Central/issues/100.json,ctrl/src/source_history.rs;connectors/git-sync/src/source_history.rs,connectors/git-sync/src/source_history.rs;ctrl/src/source_history.rs,central.html#q3/contracts,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.source.compare"", ""projectcentral.source.history"", ""projectcentral.source.recovery.preview""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/100.json""], ""code_basis"": {""ctrl/src/source_history.rs"": ""1407fa32db1b3f3ede7585e6602b17c58fdb843c99391f10b0c5f2924c9c4401"", ""connectors/git-sync/src/source_history.rs"": ""2ead2869e3cf02ed79036cfd25a682188cc1886a9cd59251e0bffa4d6c065a76""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.now.init"",""projectcentral.now.inspect"",""projectcentral.now.return"",""projectcentral.now.update""]",cap.central.now,capability,,,,[],"Current scratch, questions and handoffs need to remain available after a chat ends.","projectcentral.now.init and inspect establish/read the temporal field; now.return and update record attributed questions, notes and handoffs with lifecycle and external references.","The next session can recover human scratch and bounded agent returns from files, including open work and supporting evidence references.",source-inspected; Selected native suites passed 2026-09-06: projectcentral_now. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/74.json,ctrl/src/projectcentral_now.rs,ctrl/tests/projectcentral_now.rs;ctrl/tests/projectcentral_now_portable_real.rs,central.html#q2/resume,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.now.init"", ""projectcentral.now.inspect"", ""projectcentral.now.return"", ""projectcentral.now.update""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/74.json""], ""code_basis"": {""ctrl/src/projectcentral_now.rs"": ""320f37117954c6b3159ff64bab62c665e6a62447da2710e5c1e62fc3ddd71f8c""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.now.promote"",""projectcentral.now.rollover""]",cap.central.day-rollover,capability,,,,[],A person needs a dated account of work while keeping unfinished material available and promoting useful findings deliberately.,now.rollover snapshots the chosen local civil day and carries live material; now.promote records the move from temporal material toward a durable owner.,"DAY records preserve source state and carry-forward decisions. Eligible completed clutter can clear; protected material remains. Agent promotion returns material to wiki ownership, where semantic integration is a later operation.",source-inspected; Selected native suites passed 2026-09-06: projectcentral_now. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/74.json;../github-recovery-mirror/mirror/Central/issues/93.json,ctrl/src/projectcentral_now.rs,ctrl/tests/projectcentral_now.rs;ctrl/tests/projectcentral_now_portable_real.rs,central.html#q2/resume,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.now.promote"", ""projectcentral.now.rollover""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/74.json"", ""../github-recovery-mirror/mirror/Central/issues/93.json""], ""code_basis"": {""ctrl/src/projectcentral_now.rs"": ""320f37117954c6b3159ff64bab62c665e6a62447da2710e5c1e62fc3ddd71f8c""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""projectcentral.flow.adopt"",""projectcentral.flow.create"",""projectcentral.flow.history"",""projectcentral.flow.lifecycle"",""projectcentral.flow.list"",""projectcentral.flow.read"",""projectcentral.flow.rename"",""projectcentral.flow.write""]",cap.central.flow,capability,,,,[],"A developing idea needs continuity across sessions, days and changes of filename.",Flow create/adopt/read/write/rename/lifecycle/history operations maintain a stable FlowRef and revision-safe ordinary-file content.,"One thread retains identity while active, dormant or closed; renaming preserves continuity and DAY snapshots retain earlier states. Desktop conversation and knowledge interpretation consume this source lifecycle.",source-inspected; Selected native suites passed 2026-09-06: projectcentral_flow. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/93.json,ctrl/src/projectcentral_flow.rs,ctrl/tests/projectcentral_flow.rs,central.html#q2/develop-thought,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""projectcentral.flow.adopt"", ""projectcentral.flow.create"", ""projectcentral.flow.history"", ""projectcentral.flow.lifecycle"", ""projectcentral.flow.list"", ""projectcentral.flow.read"", ""projectcentral.flow.rename"", ""projectcentral.flow.write""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/93.json""], ""code_basis"": {""ctrl/src/projectcentral_flow.rs"": ""363ff5c64ae976d235afd4af9a8df0a5fc3afbd9609e6ab1fbcb288ba35772d0""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""central.template.preview"",""central.template.stamp"",""control.engineering-ground.plan"",""control.engineering-ground.render""]",cap.central.governance,capability,,,,[],A person needs durable collaboration preferences and local engineering rules that can be found and revised in their owning scope.,"Root/project governance inspection discovers recognised sources and native candidates; accepted relations record scope, roles and provenance. central.template.preview/stamp expose additive source templates; control.engineering-ground.plan/render maintain the derived engineering prompt from its source.",Guidance remains inspectable in its native location with personal and project applicability. Runtime activation and precedence are resolved by the consuming harness/AIKit layer.,source-inspected; Selected native suites passed 2026-09-06: agent_governance. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/72.json;../github-recovery-mirror/mirror/Central/issues/104.json,ctrl/src/agent_governance.rs;ctrl/src/template_stamp.rs;ctrl/src/engineering_ground.rs,ctrl/tests/agent_governance.rs,central.html#q1/practice,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""central.template.preview"", ""central.template.stamp"", ""control.engineering-ground.plan"", ""control.engineering-ground.render""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/72.json"", ""../github-recovery-mirror/mirror/Central/issues/104.json""], ""code_basis"": {""ctrl/src/agent_governance.rs"": ""3dcc5f060786973e6f6695eaf53729b28d48514bfbcde517fd2e7707230b8391"", ""ctrl/src/template_stamp.rs"": ""fed8124357e2e68e5e2e88981927a7eb7e813e16f6f66c8539ed81cd61cf2992"", ""ctrl/src/engineering_ground.rs"": ""d133561510604b97b18827d52a88b399f55b6e192b439c84f46a307dc800a794""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
central,product:central,product:central:ProjectCentral/user/capability-matrix.csv,product:central:ProjectCentral/user/capability-matrix.json,1833fa0e30ea796f1a5f853d7bebd58ea5f95b92ec63180d4dc21fbfb77a0731,fd385de8d510d0abd4ef25c9f4951b79698fc164667e2e52907043884b617efd,central,oi central action run <native-command-id> <input-json>,"[""control.skills.inspect"",""control.skills.restore"",""control.skills.retire""]",cap.central.skills,capability,,,,[],People need reusable skills to remain discoverable while outdated methods can be withdrawn and later restored.,"control.skills.inspect reads personal, machine and project scope; retire and restore update a skill manifest with lifecycle provenance.",Retirement records actor and reason while retaining the skill body. Source changes participate in the horizon. Contextual Method composition and runtime use are consumer responsibilities.,source-inspected; Selected native suites passed 2026-09-06: control_skills. Other referenced tests were not rerun; physical desktop and owner-machine effects remain outside this selection.,agent-inference,../github-recovery-mirror/mirror/Central/issues/82.json,ctrl/src/control_skills.rs,ctrl/tests/control_skills.rs,central.html#q1/practice,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""c305f22c02710fb8e246eac3ccd50651fa12f22d20da8c42c2c126e60530ec66"", ""cli_commands"": [""control.skills.inspect"", ""control.skills.restore"", ""control.skills.retire""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The listed native Action identities are invocable through ctrl action run and discoverable through ctrl action list.""}, ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/Central/issues/82.json""], ""code_basis"": {""ctrl/src/control_skills.rs"": ""f9ff1bbfd2fd3fe73719a096c5d873a67f9e3751b9c7a71996466ccdc0754dfa""}}, ""last_reconciled_at"": ""2026-09-06T14:30:23.679879+00:00""}",
